Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Danegaptide Down,7/244,0.02035642,0.03004802,0,0,2.65945284,10.3568644,KRT18;CITED2;PDGFC;UCP2;DSE;TBL1X;DKK1
Adenosine Down,7/244,0.02035642,0.03004802,0,0,2.65945284,10.3568644,PLAC8;MT2A;ANXA1;PTX3;TOX;MT1E;ABCG2
Diclofensine Down,7/244,0.02035642,0.03004802,0,0,2.65945284,10.3568644,FOXA1;CITED2;MICAL2;ARHGAP29;SPOCK1;INHBA;GATA2
BIIE-0246 Down,7/244,0.02035642,0.03004802,0,0,2.65945284,10.3568644,GALNT6;MECOM;PKIA;CAV1;NMT2;ARHGAP29;PTX3
KW-2478 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FAM171A1;FZD2;KRT18;CITED2;BASP1;UCP2;SLIT2
Benzonatate Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;FAM171A1;S100A2;ARHGAP29;PTX3;TBL1X;FJX1
Moxisylyte Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,NUAK1;KRT18;MECOM;DPYD;KRT8;SLIT2;MT1E
Aripiprazole Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,LAMB3;PLAU;PXDN;MICAL2;SPOCK1;KCNN4;PBX1
Irsogladine Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;FAM171A1;COL5A1;ID1;DIO2;ACSL5;ABCG2
GR-144053 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;TNFRSF12A;F2RL1;PTX3;SOX9;GATA3;DKK1
Fraxidin Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CNN1;AXL;PKIA;UCP2;KRT7;ARHGAP29;FLNC
Cromakalim Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,NUAK1;KRT18;FOXF1;AMIGO2;DSE;SPOCK1;IL7R
Sericetin Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GLIPR1;BMP2;CITED2;PODXL;DIO2;SLC2A1;DKK1
JX-401 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,MT2A;ANXA1;S100A2;DPYD;SPOCK1;STX1A;MT1E
Clomipramine Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ARL4C;NRP1;DMBT1;S100A2;DPYD;VEGFC;PTX3
PP-2 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,IL4R;FOXF1;BASP1;ID1;AKR1C3;CLU;PBX1
Vanoxerine Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ANXA1;PAPPA;ID1;PTX3;IGFBP6;DKK1;CLU
Capsazepine Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ABCC3;STC2;TPBG;PDGFC;AKR1C3;PTX3;TLR4
Raclopride Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,NRP1;MT2A;S100A2;ID1;SCNN1A;KRT7;TLR4
SR-57227A Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FAM171A1;CNN1;SYT1;SMAGP;AKR1C3;SOX9;CLU
Arctigenin Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FERMT1;BMP2;GPRC5A;SMAGP;ID1;AKR1C3;F3
Bemesetron Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FAM171A1;TNFAIP2;LDOC1;PTX3;SOX9;KCNN4;CLU
Mycophenolate-Mofetil Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;GPRC5A;PKIA;UCP2;AKR1C3;SPOCK1;PRSS23
AMN-082 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ZNF185;MECOM;SYT1;PODXL;ID1;ACSL5;STX1A
Trap-101 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;KRT81;ANXA1;CITED2;AMIGO2;MICAL2;INHBA
Leucodin Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;NRP1;CNN1;ATP8B1;PDGFC;AMIGO2;ABCG2
Clonidine Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GPRC5A;PODXL;CCDC69;UCP2;NMNAT2;IL7R;TLR4
Spiperone Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,SYT1;CREB3L1;TPBG;AMIGO2;DSE;ACSL5;PTX3
Pirenperone Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FOXA1;FERMT1;ZNF185;S100A2;LAMB3;SCNN1A;TLR4
Dorsomorphin Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,BMP2;ANXA1;CAV1;SCNN1A;ARHGAP29;CLU;MT1E
Ambelline Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,NUAK1;MECOM;STC2;DIO2;SOX9;GATA3;SERPINB7
Cortisone Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,NRP1;LAMA5;SLPI;CITED2;PDGFC;CRIM1;ARHGAP29
Marmesin Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;SYT1;TPBG;PDGFC;ID1;SPOCK1;STX1A
UNC-0321 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;SLPI;MECOM;PODXL;IL1B;UCP2;PBX1
ML-161 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CNN1;FOXF1;BASP1;ID1;SLC2A1;MICAL2;IL7R
Maraviroc Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ZNF185;IRS1;AMIGO2;UCP2;SFN;FLNC;SLIT2
Navitoclax Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FOSL1;NRP1;CARD10;PODXL;PKP2;SLIT2;DKK1
Orantinib Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;FOXF1;CAV1;ID1;DSE;SLIT2;LOXL2
BIBR-1532 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,JUN;KRT18;TPBG;ID1;AMIGO2;F2RL1;MT1E
FU-JMBII227B Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FOSL1;JUN;TPBG;AKR1C3;SFN;DKK1;TLR4
JAS07-007 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,BASP1;STC2;TNFAIP2;FLNB;SOX9;PRSS23;LOXL2
Nifekalant Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CARD10;SLPI;FOXF1;PKP2;IGFBP6;MT1E;SLC38A4
Zeranol Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;FERMT1;PAWR;F2RL1;SOX9;TLR4;PBX1
Tiagabine Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;FERMT1;ANXA1;PKIA;AMIGO2;PTX3;CLU
Thiostrepton Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FOSL1;JUN;ANXA1;MECOM;UCP2;CLU;ABCG2
KM-01366 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TPBG;ID1;UCP2;DSE;TOX;IL7R;STX1A
HNHA Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;FZD2;MECOM;PXDN;NMT2;F2RL1;IL7R
SD-6-035-A3 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,MECOM;ATP8B1;PDGFC;GFRA1;SYNPO;DKK1;LOXL2
Debrisoquine Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ARL4C;SLPI;SYT1;STC2;PTX3;SOX9;CLU
Emedastine Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GALNT6;PODXL;PTX3;DKK1;CLU;MT1E;ABCG2
Allopurinol Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FOXA1;NUAK1;MECOM;S100A2;ARHGAP29;TLR4;SLC12A8
Rivastigmine Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GALNT6;FZD2;MECOM;UCP2;ACSL5;SLIT2;EGFR
P-Chloroaniline Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;SYT1;IRS1;STC2;AMIGO2;SCNN1A;TLR4
ST-057710 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,BMP2;SLPI;LAMB3;PKIA;TPBG;SLC2A1;F3
SA-1458306 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ANXA1;FOXF1;PDGFC;UCP2;AKR1C3;ARHGAP29;PTX3
Acalabrutinib Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,STC2;CCDC69;AMIGO2;DIO2;F2RL1;CLU;PBX1
LACZ GALP Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,S100A2;PODXL;TPBG;SFN;IGFBP6;CLU;ABCG2
TUL Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,SLPI;S100A2;AMIGO2;KRT7;DKK1;CLU;MT1E
Potassium-Dichromate Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GPRC5A;SLPI;SCNN1A;SERPINB7;DKK1;TLR4;MT1E
Amanitin Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,NRP1;DMBT1;AXL;PXDN;SCNN1A;DSE;LDOC1
LY-2835219 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,LAMA5;KRT81;BMP2;ITGA3;TNFAIP2;KRT7;LDOC1
ME-0328 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PKIA;DPYD;AMIGO2;MICAL2;F2RL1;ARHGAP29;SOX9
Goserelin-Acetate Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;ANXA1;PODXL;PTX3;DKK1;TLR4;CLU
LIVF001-007 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CITED2;IRS1;CAV1;AMIGO2;UCP2;CLU;PBX1
Chenodiol Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FZD2;BDNF;TPBG;PXDN;AMIGO2;KRT8;LOXL2
Trelagliptin Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;NRP1;SYT1;CITED2;PXDN;EGFR;ABCG2
BAY-598 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ABCC3;LAMB3;BASP1;ITGA3;AMIGO2;MICAL2;STRA6
Daprodustat Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ZNF185;LAMB3;DIO2;SLC2A1;SPOCK1;LDOC1;LOXL2
SA-247508 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GALNT6;CITED2;ATP8B1;CAV1;TPBG;TOX;IL7R
SA-1459714 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,NRP1;GALNT6;JUP;S100A2;COL5A1;DPYD;SFN
SA-1457103 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PODXL;PLAGL1;PXDN;KRT7;PTX3;SLIT2;TOX
1-Methylisoquinoline Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,KRT81;S100A2;SCNN1A;TNFAIP2;KRT7;TLR4;PITX1
AT1-SHH-09 Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;AR;PLAGL1;PDGFC;UCP2;ACSL5;SOX9
L-NAME Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CITED2;PDGFC;ID1;DSE;SLC2A1;MICAL2;IL7R
Danegaptide Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;FAM171A1;GALNT6;TPBG;PKP2;TOX;ABCG2
Tiludronate Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;BASP1;CREB3L1;ID1;PTX3;GATA2;MT1E
Pimavanserin Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,AR;PDGFC;PXDN;DSE;TBL1X;INHBA;SLIT2
Balapiravir Up,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GALNT6;SMAGP;TPBG;SPOCK1;PTX3;INHBA;TLR4
AZD-5438 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;FZD2;JUP;CITED2;BASP1;AMIGO2;TBL1X
Sorafenib Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;GPRC5A;ZNF185;SLPI;JUP;SPOCK1;SFN
Cuneatin Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;ABCC3;NRP1;JUP;IRS1;AKR1C3;FLNB
Scoulerine Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,SYT1;CITED2;BASP1;ATP8B1;KRT8;KRT7;PBX1
ZK-93426 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,UCP2;SCNN1A;AKR1C3;KRT7;INHBA;GPRC5C;TLR4
IC-261 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;GALNT6;UCP2;SCNN1A;AKR1C3;CLU;PBX1
AZ-10417808 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,MECOM;AXL;PODXL;ATP8B1;CAV1;GATA3;F3
Lavendustin-A Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FAM171A1;GALNT6;ANXA1;BASP1;SOX9;KCNN4;GAS6
YS-035 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,LAMA5;ATP8B1;KRT8;SLIT2;GATA2;PBX1;ABCG2
Probenecid Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,SLPI;CAV1;PXDN;AMIGO2;ARHGAP29;IGFBP6;INHBA
Picrotoxin Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CITED2;BASP1;DSE;PLAUR;MICAL2;IGFBP6;LOXL2
Hydrastine Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,MECOM;LAMB3;BASP1;ID1;SLC2A1;KCNN4;F3
Phentolamine Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;STC2;ACSL5;SPOCK1;SOX9;GATA2;DKK1
Nilutamide Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ANXA1;PLAUR;NMT2;PTX3;SERPINB7;DKK1;F3
Tramadol Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FERMT1;DMBT1;AKR1C3;DIO2;SLC2A1;ACSL5;F2RL1
Isoxicam Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,NRP1;KRT81;STC2;DPYD;ARHGAP29;PTX3;SLIT2
Erythromycin-Ethylsuccinate Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;NRP1;PDGFC;MICAL2;IGFBP6;INHBA;DKK1
Ichthynone Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,SYT1;CITED2;BASP1;CAV1;SCNN1A;ARHGAP29;TLR4
Fisetinidol Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,NRP1;CNN1;MECOM;KRT7;F2RL1;IL7R;TLR4
Oleylethanolamide Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,SYT1;LAMB3;PLAGL1;CAV1;FAT4;CLU;PBX1
KU-C104142 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GLIPR1;ANXA1;SLPI;DPYD;TNFAIP2;KRT7;PTX3
CS-2092524 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,KRT81;JUN;ANXA1;KRT7;MICAL2;SPOCK1;INHBA
Loxoprofen Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,IL1B;UCP2;DSE;AKR1C3;TNFAIP2;GATA2;SERPINB7
Phenprobamate Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,VIPR1;PKIA;ID1;PTX3;SYNPO;CLU;MT1E
Tunicamycin Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,SLC14A1;GALNT6;GLIPR1;GPRC5A;JUP;DIO2;MT1E
HU-211 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FAM171A1;ZNF185;FOXF1;KRT8;TLR4;CLU;PITX1
BAS-00594560 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GPRC5A;S100A2;KRT7;SOX9;KCNN4;TLR4;MT1E
KM-01366 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;NRP1;GALNT6;ANXA1;PKIA;DIO2;SPOCK1
Motesanib Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CITED2;BASP1;AKR1C3;FLNB;GATA3;GAS6;CLU
Entecavir Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;GALNT6;GPRC5A;SLPI;CITED2;TLR4;ABCG2
NPI-2358 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,SYT1;CITED2;AKR1C3;TLR4;CLU;PBX1;ABCG2
Cromoglicic-Acid Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,BMP2;CITED2;PKIA;CAV1;MICAL2;F2RL1;INHBA
Mefloquine Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;AR;FERMT1;PDGFC;PLAUR;ACSL5;F3
Amphotericin-B Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,AR;PLAGL1;CCDC69;DPYD;KRT7;LDOC1;SLIT2
Flurandrenolide Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;FAM171A1;AXL;KRT8;F2RL1;PTX3;INHBA
Monobenzone Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CALB2;SLPI;S100A2;PODXL;F3;CLU;PITX1
2-Aminobenzenesulfonamide Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;COL5A1;CAV1;AMIGO2;SCNN1A;DSE;AKR1C3
Methacrylonitrile Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TPBG;UCP2;AKR1C3;SFN;KCNN4;GAS6;CLU
SA-418993 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CALB2;GALNT6;BMP2;JUP;UCP2;SERPINB7;STX1A
Isovaleric-Acid Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CNN1;GALNT6;BMP2;LAMB3;AMIGO2;SOX9;CLU
GALR3 GALANIN Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FERMT1;MT2A;PXDN;TNFAIP2;MT1E;LOXL2;SLC38A4
XMD-1499 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PODXL;ITGA3;CAV1;TPBG;AKR1C3;GAS6;TOX
CEP-33779 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;GLIPR1;PDGFC;SLC2A1;REN;PTX3;ABCG2
SU-16f Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FERMT1;MT2A;DIO2;NMT2;F2RL1;MT1E;ABCG2
CFI-400945 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PLAC8;MECOM;PODXL;AKR1C3;SLIT2;GAS6;DKK1
Igmesine Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;MECOM;PODXL;SCNN1A;DIO2;ACSL5;SFN
Toloxatone Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,LAMB3;PLAGL1;CAV1;DPYD;KRT7;GAS6;TLR4
Vernakalant Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CALB2;BMP2;SYT1;IL1B;PKP2;PTX3;MT1E
SA-1939938 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FERMT1;CNN1;MT2A;MECOM;PAPPA;F2RL1;MT1E
SA-1455884 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;GLIPR1;ANXA1;SYT1;STC2;DPYD;SLC2A1
Methyltyramine Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,PSG5;STC2;CAV1;DSE;KRT7;KCNN4;STX1A
GGTI-298 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,FERMT1;BMP2;GPRC5A;ZNF185;AMIGO2;AKR1C3;SLIT2
BG-1023 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;EFNB2;SLPI;COL5A1;CREB3L1;DPYD;STX1A
BG-1032 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;IL1B;MICAL2;SFN;DKK1;TLR4;CLU
Secalciferol Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ABCC3;STC2;CAV1;FLNB;KCNN4;F3;MT1E
Cinoxacin Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CARD10;ANXA1;KRT18;KRT8;PKP2;LDOC1;MT1E
4-P-PDOT Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,GLIPR1;GPRC5A;AXL;MICAL2;PAWR;F2RL1;GATA2
MW-SHH-151 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,S100A2;STC2;ID1;DPYD;AKR1C3;F2RL1;TBL1X
BCI-540 Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,CARD10;SLPI;LAMB3;DIO2;KRT7;ACSL5;SLIT2
Grazoprevir Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,KRT18;AMIGO2;AKR1C3;KRT7;VEGFC;LDOC1;SLIT2
Iguratimod Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,EFNB2;MT2A;COL5A1;AXL;CAV1;F3;PBX1
Inositol Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,ANXA1;ATP8B1;TPBG;ID1;F2RL1;ARHGAP29;PBX1
Saha Down,7/245,0.02076304,0.03004802,0,0,2.64814313,10.2604449,TLE4;FERMT1;TNFRSF12A;S100A2;PLAU;AMIGO2;KCNN4
Zolpidem Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,FZD2;CITED2;IRS1;CAV1;PDGFC;ID1;F3
Piperacetazine Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,NUAK1;ANXA1;KRT7;IGFBP6;INHBA;IL7R;MT1E
Ozagrel Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,NUAK1;PDGFC;UCP2;SPOCK1;SOX9;TBL1X;DKK1
Nisoxetine Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,PLAC8;TLE4;FAM171A1;SMAGP;DPYD;PTX3;SLC12A8
GBR-13069 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,STC2;SCNN1A;PTX3;TBL1X;IL7R;DKK1;CLU
Naltriben Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,NRP1;ZNF185;DPYD;F2RL1;ARHGAP29;DKK1;FJX1
MMPX Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,PDGFC;ID1;DPYD;DSE;DIO2;TLR4;ABCG2
Betamethasone Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,SLPI;S100A2;CAV1;SCNN1A;KRT7;F3;MT1E
JTE-013 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,ABCC3;FAM171A1;MT2A;STC2;TPBG;AKR1C3;PITX1
Dosulepin Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,CNN1;SLC14A1;STC2;AMIGO2;AKR1C3;SPOCK1;TLR4
KB-R7943 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,FAM171A1;FERMT1;GALNT6;SYT1;SCNN1A;AKR1C3;PTX3
Trioxsalen Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,FAM171A1;KRT81;GLIPR1;ANXA1;BASP1;KRT7;PBX1
NNC-63-0532 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,EFNB2;FERMT1;SYT1;IRS1;PODXL;DIO2;SOX9
Pseudopelletierine Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,GLIPR1;BMP2;ANXA1;BASP1;UCP2;SPOCK1;LOXL2
RG-14620 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,KRT81;COL5A1;SMAGP;ID1;PADI3;AKR1C3;IGFBP6
Cefixime Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,CAV1;PXDN;DPYD;KRT7;IGFBP6;GATA2;TLR4
Etodolac Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,TLE4;KRT18;IL1B;TPBG;PDGFC;DIO2;LDOC1
Desoxypeganine Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,FAM171A1;FERMT1;GPRC5A;PTX3;SOX9;DKK1;TLR4
Prochlorperazine Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,NUAK1;FZD2;PXDN;MICAL2;SPOCK1;LDOC1;SLC12A8
Nabumetone Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,EFNB2;ABCC3;FAM171A1;JUN;TNFAIP2;ARHGAP29;SOX9
Atovaquone Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,EFNB2;CNN1;ANXA1;SLPI;S100A2;PTX3;MT1E
Tiaprofenic-Acid Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,GALNT6;S100A2;PODXL;KRT7;SOX9;DKK1;CLU
NSC-23766 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,TLE4;GLIPR1;ATP8B1;DPYD;MICAL2;NMT2;F2RL1
Mepireserpate Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,AR;KRT18;BASP1;SCNN1A;SFN;IGFBP6;ABCG2
Lomatin Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,TLE4;GLIPR1;SLPI;PLAGL1;ARHGAP29;LDOC1;CLU
CCT-031374 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,ARL4C;NRP1;S100A2;PLAU;DPYD;TNFAIP2;PITX1
Orteronel Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,FZD2;KRT18;ZNF185;UCP2;KRT8;KRT7;TLR4
RG-108 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,FOSL1;NRP1;COL5A1;DPYD;TNFAIP2;TLR4;PBX1
PSH-025 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,PLAC8;ZNF185;SLPI;S100A2;PDGFC;IL7R;PITX1
VU-0415010 Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,CNN1;MECOM;STAC;TPBG;SOX9;GATA3;GAS6
Secoisolariciresinol Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,CNN1;GALNT6;MECOM;AMIGO2;TBL1X;FLNC;DKK1
Stiripentol Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,KRT18;FOXF1;CITED2;PDGFC;SCNN1A;ARHGAP29;PBX1
Pancuronium Up,7/246,0.02117529,0.03004802,0,0,2.63692806,10.165148,GPRC5A;BASP1;ARHGAP29;SYNPO;FJX1;CLU;PBX1
