Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
NSC-405020 Up,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CA12;RTN1;G0S2;PLOD2;LAMC1;RND3;VEGFA;PDZD2;DDAH1;DLC1;PDGFC;VCL;IDO1;HBEGF
SA-1456977 Up,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KRT81;POSTN;TGFB2;FZD2;SMURF2;PLK2;IL1RL1;MECOM;ANPEP;DLC1;PDGFC;ID1;MAGEA4;MT1E
Dihydrocapsaicin Up,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,SERPINB2;TPM4;IGFBP5;UBE2E3;MBOAT7;MX1;CLU;FOSL1;ARL4C;ANPEP;COL4A6;COL4A5;VCL;MT1E
Ketocholesterol Up,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,IRS1;MICAL2;CXCL3;DKK1;TMEM158;MECOM;TNIP1;PODXL;DLC1;IRF1;FEZ2;PDGFC;XAF1;TGM2
Indobufen Up,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,ITGB1;SDC4;IGFBP5;TPM2;AMIGO2;TFPI2;STC1;MYLK;LOXL2;AXL;COL6A2;ID1;ITGBL1;MT1E
Retapamulin Up,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,GALNT6;TPM4;SMAGP;LRRC17;LPAR1;AKR1C3;THBS1;DCN;EREG;CDH6;PSMA6;MT2A;SLC38A2;MT1E
Butaclamol Up,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KLF10;UBE2E3;AKR1C3;G0S2;TNFRSF11B;CLU;TBX3;MYL6;CLEC2B;IL1B;ARHGDIB;DSE;AOX1;MT1E
CB-10-277 Up,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,IGFBP5;LPAR1;G0S2;NR3C1;FGF1;KLF7;MT2A;COL3A1;EFEMP2;RELN;KRT18;ARHGDIB;SCG5;EPHB2
A-443654 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,ZNF185;FOXF1;SMAGP;AMIGO2;WNT5A;NR2F1;CNN2;KRT18;NME7;ID1;CYP1B1;COL6A3;EPHA2;TGM2
IKK-16 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CA12;KRT81;CFH;FOXG1;MX1;NR2F1;IFI44;SERPINB9;PBX1;COL3A1;COL1A2;NME7;DPYD;ARHGDIB
Nelfinavir Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,JUN;ZNF185;SERPINB9;CXCL1;NR2F2;TGFBR2;PODXL;ARHGDIB;ZYX;COL4A6;COL4A5;MYL9;VCL;TGM2
Ioxaglic-Acid Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,GALNT6;TFPI2;KRT8;G0S2;LAMC2;NR2F2;CLU;CXCL2;EREG;KRT18;IL1B;SOX9;CFB;MAP4K4
UBP-302 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CA12;ABCC3;SERPINB2;WNT5B;FOXG1;LPAR1;AKR1C3;AMPD3;CLU;EREG;ANPEP;BCL3;COL4A5;ENG
Dibutyrylcyclic-Gmp Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,RTN1;VCAM1;SYT1;LPAR1;RRAS2;G0S2;PTN;ELL2;GREM1;PLCB3;DLC1;CYP1B1;ANO10;SOX9
Cephalotaxine Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,MBOAT7;TAP1;PTN;DCN;TBX3;TNIP1;COL6A2;ZC3H12A;COL5A2;COL6A1;ZYX;COL4A6;COL4A5;CFB
Semaxanib Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KLF10;NNMT;SERPINE1;STC1;MICAL2;PLOD2;RND3;VEGFA;CLEC2B;MECOM;DDAH1;PODXL;IDO1;MT1E
Deoxyrhapontin Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CA12;GALNT6;SERPINB2;IGFBP5;GCNT1;CXCL3;CLU;NID2;PMAIP1;SOX9;IGFBP6;GAS6;MT1E;MAP4K4
PSH-025 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,PCSK1;PARM1;RTN1;IGFBP5;SYT1;MBOAT7;NID2;GALNT10;GREM1;LASP1;COL5A2;SCG5;CYP1B1;VCL
VU-0415113-1 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KRT81;IFI44;DKK1;IFI44L;EREG;RELN;DPYD;CYP1B1;AOX1;SOX9;GABRE;FJX1;PITX1;MT1E
EMF-BCA1-60 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,HS3ST3A1;VCAM1;TAP1;CXCL1;CLU;TBX3;PSMB9;LOXL2;PDZD2;PXDN;GABRE;CFB;EPHA2;MAP4K4
PSH-012 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CSF1R;KRT81;SERPINB2;PARM1;IGFBP5;MX1;NR2F1;SERPINB9;PTN;TBX3;PDZD2;CYP1B1;PITX1;HBEGF
Nimetazepam Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,RTN1;TPM2;LRRC17;WWC2;WNT5A;HSPB7;MICAL2;COL3A1;SPOCK1;QSOX1;ITGA5;IL6ST;PDLIM5;TGM2
ON-01910 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,VCAM1;IGFBP5;MX1;AKR1C3;PCOLCE;TNFRSF11B;PTN;IFI44L;DCN;COL3A1;RELN;MECOM;TCF4;CFB
ST-022313 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,ABCC3;KRT81;FZD2;SIAH2;MBOAT7;IFI44;DCN;LOX;ID1;COL5A2;ITGBL1;IGFBP6;GAS6;SLC38A2
KM-03472SC Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CA12;POSTN;CAB39;TPM4;SIAH2;STC1;ATP2B1;CLU;TMEM158;LOX;TCF4;GAS6;XAF1;SOCS5
EMF-sumo1-11 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CA12;POSTN;ZNF185;IRS1;TPM2;TFPI2;NR2F1;IFI44;ISG15;PBX1;IFI44L;ARHGDIB;COL4A6;COL4A5
Heliomycin Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KANK2;ZNF185;CITED2;TFPI2;NR2F1;SERPINB9;NR2F2;PSMA6;CLEC2B;ARHGDIB;COL4A6;SPDL1;EPHB2;VCL
NCH-51 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CA12;POSTN;SIAH2;UBE2E3;DKK1;EREG;RELB;FOSL1;NFKBIA;COL3A1;COL1A2;COL6A2;COL5A2;FMOD
Hydroxyzine Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KLF10;SMAGP;UBE2E3;TFPI2;AKR1C3;DCN;EREG;VEGFA;GREM1;IRF1;ZC3H12A;PDGFC;DPYD;ITGBL1
Isosorbide Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,NNMT;PARM1;SDC4;SYT1;TFPI2;AKR1C3;SERPINB9;IFI44L;COL1A1;KRT18;DLC1;DSE;SCG5;TGM2
Diisononyl-Phthalate Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KRT81;GALNT14;LAMA3;AKR1C3;RRAS2;SERPINB9;LOX;PODXL;PXDN;CYP1B1;AOX1;EPHB2;KCNN4;MAGEA4
Nitrosoethylmethylamine Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,PDGFRB;WNT5B;ATP8B1;G0S2;AMPD3;PTN;CLU;THBS1;CDH6;PLAU;DSE;SOX9;KCNN4;STX1A
SA-1460224 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KANK2;ZNF185;NR2F2;CLU;TBX3;ELK3;INHBE;DDAH1;DLC1;COL4A5;SPOCK1;MT1E;IDO1;TGM2
SA-1939007 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KANK2;SERPINB2;FOXF1;WNT5A;CLU;THBS1;LOXL2;MECOM;AXL;SPATS2L;SPOCK1;ITGA5;KCNN4;IDO1
GSK-650394 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CSF1R;NNMT;ITGB4;KRT8;AKR1C3;SLC2A1;ISG15;PTN;DKK1;CLU;VEGFA;KRT18;SOX9;RIN2
BMS-387032 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,TLE4;CITED2;PLK2;AMIGO2;RRAS2;DKK1;TBX3;NET1;NFKBIA;SERTAD3;CDC42EP4;SOX9;RIN2;SLC38A2
LIVF001-002 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,ZNF185;AMIGO2;ISG15;DKK1;CLU;IFI44L;TBX3;PLAU;ID1;ARHGDIB;MXRA8;CYP1B1;VCL;HBEGF
Mericitabine Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CA12;TLE4;POSTN;FZD2;AMIGO2;DENND3;MEOX2;RND3;DKK3;EXT1;KRT18;PXDN;SCG5;FMOD
Istaroxime Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,SDC4;AMIGO2;MICAL2;AMPD3;DCN;VEGFA;EXT1;GREM1;COL3A1;CLEC2B;DDAH1;PXDN;COL5A2;GAS6
Simeprevir Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,POSTN;NNMT;AKR1C3;SERPINB9;PLOD2;ISG15;NR3C1;TGFBR2;ANPEP;ARHGDIB;SPATS2L;SPOCK1;SOX9;EPHB2
Ripasudil Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,GALNT6;NNMT;ATP8B1;LAMC2;OSMR;THBS1;TGFBR2;PDZD2;CLEC2B;ARHGDIB;SPIN1;SCG5;SLC16A2;MT1E
Menatetrenone Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,TLE4;TPM4;SYT1;KRT8;LTBP2;PTN;DKK3;PDZD2;ANPEP;PDGFC;ITGBL1;SOX9;IDO1;FBN1
Harmane Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,GALNT6;JUN;ISG15;THBS1;TBX3;RELB;CREB3L1;PDGFC;COL5A2;SOX9;GAS6;IL6ST;MYL9;MT1E
SA-1938820 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,TGFB2;SDC4;ERAP2;FOXF1;TPM2;ISG15;SULF1;THBS1;MT2A;KRT18;EPHB2;PDLIM5;GBP1;MT1E
SA-1455938 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,IGFBP5;CLU;THBD;MT2A;KRT18;MECOM;ID1;DPYD;SCG5;EPHB2;GABRE;RIN2;GBP1;MT1E
SA-1920327 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CSF1R;SERPINB2;TPM4;FOXF1;AMIGO2;MX1;G0S2;ISG15;LAMC1;THBD;IL1RL1;COL6A2;FEZ2;PXDN
Aminobenztropine Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KLF10;KRT81;GALNT14;SERPINB2;CFH;CITED2;NR2F1;SERPINB9;PCOLCE;NR2F2;EREG;MECOM;ARHGDIB;MT1E
650 0048 9503 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,POSTN;SDC4;SYT1;AMIGO2;TFPI2;KRT8;MICAL2;GREM1;COL5A2;SPOCK1;SOX9;RIN2;SLC38A2;MT1E
Lersivirine Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,JUN;IGFBP3;STC1;MICAL2;PLOD2;CXCL1;CXCL3;CXCL2;RELB;TMEM158;PODXL;PDGFC;CYP1B1;ITGA5
Pirenoxine Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,PCSK1;JUN;SERPINB2;VCAM1;IGFBP5;ISG15;SULF1;NR3C1;CXCL3;CXCL2;COL1A2;STC2;COL6A2;CA9
SB-756050 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,CA12;TLE4;KLF10;SERPINB2;PLK2;TPM2;CXCL1;NR3C1;MYLK;BCL3;SERPINH1;IGFBP6;EPHB2;PDLIM5
BMS-707035 Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,KRT81;IGFBP5;FOXG1;STC1;G0S2;PLOD2;TNFRSF11B;DKK1;IFI44L;EREG;COL1A2;PODXL;ID1;COL6A1
Ursodiol Down,14/248,0.00329511,0.004599503,0,0,2.428052182,13.8770851,SERPINB2;SDC4;LAMB3;SMAGP;HSPB7;G0S2;CLU;IL1A;TNIP1;IRF1;ID1;AOX1;PPARG;MT1E
Sulindac Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,GALNT14;VCAM1;TPM2;AMIGO2;DKK1;THBD;MECOM;DLC1;ID1;CA9;SOX9;KCNN4;EPHA2;HBEGF
Hydrocortisone-Valerate Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,CA12;EDN1;SERPINE1;TFPI2;TAP1;CLU;ELK3;NFKBIA;KRT18;MECOM;TNIP1;ID1;COL4A6;CFB
Pentylenetetrazol Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,TLE4;GALNT6;SDC4;IGFBP5;SYT1;PLOD2;CXCL1;NR2F2;CXCL3;CXCL2;VEGFA;GREM1;ANPEP;SPOCK1
Fraxetin Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,CA12;NRP1;SDC4;IGFBP5;SMAGP;WNT5A;VEGFC;GALNT10;DLC1;ITGBL1;SOX9;KCNN4;MT1E;FBN1
Fluocinolone-Acetonide Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,NNMT;SIAH2;SERPINE1;THBS1;DCN;FSTL3;TGFBR2;NFKBIA;PSMA6;ANPEP;AOX1;PPARG;IGFBP6;MT1E
Galantamine Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,POSTN;MX1;IFI44;G0S2;ISG15;NR2F2;CXCL2;THBS1;IFI44L;ADAM19;PDZD2;OAS2;COL6A3;XAF1
Retrorsine Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,PCSK1;SCARA3;STC1;CXCL1;PTN;CLU;RND3;TBX3;GREM1;STC2;CYP1B1;SPOCK1;SOX9;MAP4K4
Milnacipran Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,ERAP2;LPAR1;PCOLCE;FGF1;THBS1;DCN;PSMA6;COL3A1;RELN;ANPEP;XAF1;CFB;MT1E;SOCS5
Gallamine Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,VCAM1;FOXF1;AMIGO2;LPAR1;AMPD3;DKK1;PBX1;IL1A;MECOM;PDGFC;ARHGDIB;EFHD2;MAGEA4;TGM2
Vinyl-Acetate Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,TLE4;POSTN;ERAP2;LRRC17;AKR1C3;PTN;CLU;TGFBR2;PODXL;CDC42EP4;ARHGDIB;SCG5;IGFBP6;MT1E
Bigsaas Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,GALNT14;SERPINB2;SDC4;CITED2;RELB;TGFBR2;CDH6;RELN;CLEC2B;AXL;DLC1;COL6A2;ZYX;MT1E
Shikonin Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,NRP1;POSTN;NNMT;ERAP2;IRS1;MICAL2;LAMC1;NR3C1;ELK3;PDZD2;PODXL;FLNB;EPHB2;FMOD
BAFILOMYCIN-A1 Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,AMIGO2;LAMA3;SLC2A1;STC1;MICAL2;VEGFC;PLOD2;LAMC2;NR3C1;VEGFA;TNIP1;PDGFC;CCL2;CA9
Almotriptan Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,CA12;POSTN;NNMT;SERPINE1;AMIGO2;G0S2;LAMC2;CLU;ADAM19;MECOM;DLC1;ID1;SPIN1;TGM2
Nebivolol Up,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,POSTN;ERAP2;UBE2E3;FGF1;DKK3;IL1A;PDZD2;TNIP1;PLAU;PODXL;ARHGDIB;SCG5;S1PR1;IGFBP6
KN-62 Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,EDN1;POSTN;RTN1;ERAP2;CCDC68;MX1;ISG15;IFI44L;RELB;MECOM;LOX;OAS2;COL4A5;FLNB
Penfluridol Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,ITGB1;POSTN;PLOD2;ATP2B1;CXCL2;GLG1;MYLK;ANPEP;PDGFC;DPYD;CYP1B1;GBP1;IDO1;TGM2
Chloroxine Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,FZD2;CFH;IRS1;MBOAT7;AMIGO2;TFPI2;MX1;SERPINB9;GREM1;FGD6;PDZD2;COL7A1;PXDN;CPA4
KUC104235N Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,KLF10;TFPI2;STC1;ATP2B1;ELK3;TGFBR2;DLC1;PDGFC;ID1;DPYD;IL6ST;PDLIM5;FJX1;MAP4K4
Urosiol Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,POSTN;VCAM1;PLK2;LRRC17;MICAL2;PTN;CLU;IFI44L;SPIN1;SCG5;EPHB2;XAF1;GBP1;MT1E
Homoquinolinic-Acid Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,COLEC12;CSF1R;GALNT6;SERPINB2;TPM2;MX1;IFI44;ISG15;IFI44L;CLEC2B;OAS2;COL6A1;SOX9;IL6ST
Fluoro-SAHA Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,CA12;KLF10;SIAH2;SULF1;DKK1;THBS1;NFKBIA;PPP4R1;COL1A2;MECOM;ITGBL1;FMOD;SLC15A3;IDO1
Armodafinil Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,SLC14A1;FOXG1;LRRC17;MX1;MICAL2;ISG15;IFI44L;DCN;LOX;OAS2;COL5A2;FMOD;MAGEA10;CFB
MEK-162 Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,BCAR3;PCSK1;NRP1;RTN1;G0S2;EREG;FOSL1;TMEM158;NFE2L3;PPARG;SOX9;SPDL1;KCNN4;STX1A
Lidamidine Down,14/249,0.003415721,0.004752575,0,0,2.417594625,13.73040614,ABCC3;CSF1R;ERAP2;AKR1C3;IFI44;RRAS2;LAMC2;MYLK;THBD;MT2A;S1PR1;EPHB2;PDLIM5;MT1E
Imperatorin Up,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,TFPI2;CXCL1;CXCL3;PBX1;TBX3;PLCB3;CLEC2B;ANPEP;RASA1;COL4A6;IGFBP6;GBP1;VCL;IDO1
Ascorbic-Acid Up,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,NNMT;WNT5A;AKR1C3;TNFRSF11B;DKK1;ELL2;TGFBR2;PSMA6;FGD6;KRT18;CLEC2B;PLAU;ANPEP;DSE
Amphotericin-B Up,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,POSTN;LRRC17;WNT5A;AKR1C3;MICAL2;ISG15;SULF1;TRHDE;KRT18;ANPEP;PDGFC;ID1;PXDN;RIN2
Closantel Up,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,CA12;ABCC3;IGFBP3;UBE2E3;AKR1C3;G0S2;ATP2B1;CLU;MYLK;PSMA6;MT2A;SOX9;FJX1;MT1E
Pentetic-Acid Up,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,CA12;COLEC12;NRP1;JUN;FOXF1;G0S2;SEMA3F;OSMR;MECOM;LOX;PODXL;DLC1;IDO1;TGM2
URB-597 Up,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,ABCC3;GALNT6;LAMB3;SMAGP;ATP8B1;ITGB4;UBE2E3;AKR1C3;LAMC2;RELB;DPYD;NFE2L3;CYP1B1;EPHB2
GSK-591 Up,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,SERPINB2;ZNF185;FOXE1;TPM4;BDNF;IGFBP3;SLC2A1;STC1;TNFRSF11B;CLU;THBS1;PLAU;PODXL;PXDN
MMPX Down,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,SERPINB2;NNMT;VCAM1;LAMB3;KRT8;LPAR1;G0S2;CXCL1;CXCL3;CLU;EREG;RELB;STC2;CFB
SMER-28 Down,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,TLE4;NNMT;HSPA5;WNT5A;PLOD2;ELL2;MT2A;CLEC2B;ANPEP;DSE;SERPINH1;COL4A5;SPOCK1;PITX1
Melengestrol Down,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,GALNT6;IGFBP5;NR2F2;NR3C1;CLU;NID2;TMEM158;AXL;PDGFC;DSE;SCG5;EPHB2;CFB;FBN1
JNK-IN-5A Down,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,VCAM1;IGFBP5;LRRC17;WNT5A;NR2F1;AKR1C3;TNFRSF11B;SULF1;NID2;IFI44L;DCN;COL3A1;CYP1B1;CFB
SA-427730 Down,14/250,0.003539916,0.00491781,0,0,2.407225691,13.58554444,KRT81;POSTN;SCARA3;HSPA5;ELL2;CLU;EREG;AXL;PODXL;ID1;DSE;CYP1B1;DOCK2;PITX1
SCH-900776 Up,13/229,0.00433399,0.006020201,0,0,2.439649471,13.27478361,ABCC3;GRAMD1B;KRT81;ATP8B1;OSMR;DCN;EXT1;MT2A;DPYD;CYP1B1;STX1A;MT1E;TGM2
TPCA-1 Up,13/234,0.005185562,0.007201248,0,0,2.383835887,12.54345114,RTN1;NNMT;SYT1;SIAH2;LRRC17;AMIGO2;G0S2;NID2;INHBE;STC2;DSE;PMAIP1;SLC38A2
HG-6-64-01 Up,13/234,0.005185562,0.007201248,0,0,2.383835887,12.54345114,POSTN;SIAH2;LRRC17;LPAR1;PBX1;DCN;INHBE;COL3A1;CREB3L1;STC2;DPYD;SERPINH1;SPATS2L
SB-218078 Up,13/235,0.00537097,0.007455863,0,0,2.372974866,12.40293867,VCAM1;KRT8;TAP1;CLU;CXCL2;EREG;RELB;NFKBIA;MECOM;SCG5;SOX9;CFB;IDO1
GSK-1070916 Up,13/235,0.00537097,0.007455863,0,0,2.372974866,12.40293867,NNMT;ZNF185;SYT1;FOXF1;IRS1;AMIGO2;AKR1C3;GREM1;DDAH1;COL4A5;GAS6;RIN2;CFB
Hyperforin Up,13/235,0.00537097,0.007455863,0,0,2.372974866,12.40293867,CA12;TPM4;IRS1;ITGB4;SIAH2;DKK1;CXCL2;VEGFA;INHBE;IL1A;IL6;CREB3L1;STC2
NNC-55-0396 Up,13/236,0.005561649,0.007716611,0,0,2.362211252,12.26427151,ABCC3;LAMB3;ITGB4;SIAH2;AKR1C3;RELB;VEGFA;TNIP1;STC2;PDGFC;CYP1B1;SOX9;FMOD
Thapsigargin Up,13/236,0.005561649,0.007716611,0,0,2.362211252,12.26427151,NNMT;HSPA5;MX1;ISG15;ATP2B1;IFI44L;RELB;VEGFA;INHBE;KRT18;STC2;PMAIP1;SLC38A2
Hexachlorophene Up,13/236,0.005561649,0.007716611,0,0,2.362211252,12.26427151,NNMT;CFH;IRS1;MICAL2;G0S2;SULF1;EREG;INHBE;GREM1;LOX;STC2;SLC38A2;CFB
3-Fluorobenzylspiperone Up,13/236,0.005561649,0.007716611,0,0,2.362211252,12.26427151,SERPINB2;HSPA5;SIAH2;ELL2;VEGFA;INHBE;IL1A;CLEC2B;STC2;SERPINH1;CYP1B1;IL6ST;SLC38A2
Resorcinol Down,13/237,0.005757705,0.00798761,0,0,2.351543742,12.12741974,CA12;SERPINB2;CXCL1;CXCL3;CXCL2;RELB;STC2;IL1B;CYP1B1;COL6A3;IGFBP6;PITX1;IDO1
Cyanoquinoline-11 Up,13/238,0.005959243,0.008264032,0,0,2.340971055,11.99235407,HSPA5;SH2D4A;WNT5A;LPAR1;AKR1C3;DKK1;FGF2;THBS1;COL3A1;EFEMP2;STC2;RASA1;SLC38A2
OTS-167 Up,13/238,0.005959243,0.008264032,0,0,2.340971055,11.99235407,PDGFRB;POSTN;SULF1;FGF1;IFI44L;EREG;COL3A1;SCG5;GAS6;STX1A;VCL;IDO1;MT1E
KU-0063794 Down,13/238,0.005959243,0.008264032,0,0,2.340971055,11.99235407,HSPA5;SIAH2;AKR1C3;TAP1;PLOD2;INHBE;STC2;CYP1B1;COL4A5;PITX1;GBP1;CFB;IDO1
FK-888 Up,13/239,0.006166371,0.008541443,0,0,2.330491931,11.85904576,CA12;IGFBP5;NR2F2;PTN;VEGFA;EXT1;TMEM158;DDAH1;COL6A2;PDGFC;CYP1B1;QSOX1;CFB
Lasalocid Up,13/239,0.006166371,0.008541443,0,0,2.330491931,11.85904576,CA12;FZD2;NNMT;SIAH2;SLC2A1;VEGFA;PLCB3;TMEM158;RASA1;SERPINH1;COL4A5;FMOD;TGM2
SB-200646 Up,13/239,0.006166371,0.008541443,0,0,2.330491931,11.85904576,COLEC12;CD96;PPP1R14B;VCAM1;TFPI2;TMEM158;CLEC2B;COL8A1;FLNB;SOX9;MYL9;IDO1;TGM2
Clonixin-Lysinate Up,13/239,0.006166371,0.008541443,0,0,2.330491931,11.85904576,TPM4;MBOAT7;AMIGO2;LAMA3;AMPD3;NR3C1;MECOM;TNIP1;ID1;COL4A6;PPARG;SLC38A2;MAGEA4
CGP-7930 Down,13/239,0.006166371,0.008541443,0,0,2.330491931,11.85904576,CA12;CSF1R;NNMT;VCAM1;SYT1;SIAH2;SLC2A1;PLOD2;TNFRSF11B;NID2;RELB;TGFBR2;TCF4
Aminoglutethimide Down,13/239,0.006166371,0.008541443,0,0,2.330491931,11.85904576,SMURF2;CITED2;AMIGO2;TFPI2;TNFRSF11B;DKK1;CLU;RND3;THBS1;RELB;DPYD;AOX1;GAS6
SB-2343 Down,13/239,0.006166371,0.008541443,0,0,2.330491931,11.85904576,TPM4;IGFBP5;HSPA5;SIAH2;AKR1C3;TAP1;ISG15;INHBE;STC2;PMAIP1;IGFBP6;GBP1;IDO1
SA-1457169 Down,13/239,0.006166371,0.008541443,0,0,2.330491931,11.85904576,PCSK1;GALNT6;AKR1C3;MICAL2;SULF1;CLU;RELB;GREM1;TMEM158;PDGFC;SCG5;SOX9;CFB
MW-MITF10 Down,13/239,0.006166371,0.008541443,0,0,2.330491931,11.85904576,FZD2;SLC2A1;MICAL2;VEGFC;PLOD2;LOXL2;GREM1;PLCB3;LOX;COL5A1;PXDN;COL4A5;FBN1
Bromosporine Up,13/240,0.006379194,0.008827223,0,0,2.320105135,11.72746666,KLF10;PLK2;TPM2;AMIGO2;SLC2A1;LTBP2;THBS1;COL3A1;FGD6;DLC1;COL4A6;VCL;EPHA2
Topiroxostat Up,13/240,0.006379194,0.008827223,0,0,2.320105135,11.72746666,PARM1;IGFBP5;STC1;PLOD2;SERPINB7;PBX1;EREG;TMEM158;PODXL;DLC1;SPATS2L;SOX9;MAP4K4
Papaverine Down,13/240,0.006379194,0.008827223,0,0,2.320105135,11.72746666,GALNT6;SCARA3;ERAP2;FOXF1;CITED2;NR2F2;ATP2B1;ELL2;CLU;THBS1;TGFBR2;MT1E;CPA4
AS-604850 Down,13/240,0.006379194,0.008827223,0,0,2.320105135,11.72746666,KRT81;PARM1;ZNF185;CFH;MBOAT7;WNT5A;PTN;MYLK;ANPEP;CREB3L1;ZYX;PDLIM5;MT1E
